Hits,eCount,FireRate1,ShotSpeed1,Health1,FireRate2,ShotSpeed2,Health2,FireRate3,ShotSpeed3,Health3,FireRate4,ShotSpeed4,Health4,FireRate5,ShotSpeed5,Health5,FireRate6,ShotSpeed6,Health6
13,6,69.0,0.2556213,25,28.0,0.4214473,22,43.0,0.2256285,28,18.0,0.2078445,10,21.0,0.1118886,13,62.0,0.2444444,10
0,1,38.0,0.3275816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,82.0,0.4273007,22,71.0,0.1487591,14,75.0,0.08942868,27,0,0,0,0,0,0,0,0,0
1,1,87.0,0.1256985,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,56.0,0.01818354,7,36.0,0.1356526,25,74.0,0.2975826,16,43.0,0.4295549,27,116.0,0.3873556,25,56.0,0.1810174,24
4,1,42.0,0.2119314,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,49.0,0.2025648,2,114.0,0.2244985,3,92.0,0.3751126,19,0,0,0,0,0,0,0,0,0
13,5,62.0,0.2693327,5,110.0,0.33387,15,82.0,0.2820013,24,15.0,0.3388017,5,13.0,0.3228277,23,0,0,0
10,5,35.0,0.4037337,13,39.0,0.2562242,15,119.0,0.1590603,22,72.0,0.0169567,2,77.0,0.2065433,28,0,0,0
20,5,31.0,0.3608965,16,62.0,0.01186121,9,11.0,0.4469336,26,50.0,0.155981,13,28.0,0.1027305,17,0,0,0
16,6,34.0,0.2472239,15,66.0,0.1407489,6,51.0,0.2336047,4,16.0,0.3991261,1,71.0,0.07849146,18,19.0,0.4315761,22
7,2,38.0,0.2077871,8,11.0,0.374936,23,0,0,0,0,0,0,0,0,0,0,0,0
7,4,115.0,0.3919976,9,27.0,0.2545561,22,101.0,0.2261626,5,62.0,0.4276075,2,0,0,0,0,0,0
16,5,74.0,0.3297268,26,8.0,0.2908928,4,49.0,0.4710318,20,119.0,0.4035617,8,29.0,0.4505686,9,0,0,0
5,5,51.0,0.1455608,4,49.0,0.3155313,2,12.0,0.3072552,7,48.0,0.01771433,18,70.0,0.4858719,3,0,0,0
1,1,45.0,0.47328,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,41.0,0.1744581,20,103.0,0.4593021,10,57.0,0.07625033,11,35.0,0.3350613,5,110.0,0.3814541,28,0,0,0
15,4,16.0,0.3351783,27,82.0,0.2765346,4,93.0,0.4044244,20,64.0,0.4635739,29,0,0,0,0,0,0
4,3,54.0,0.5020082,12,46.0,0.1191378,2,84.0,0.4789572,19,0,0,0,0,0,0,0,0,0
4,2,23.0,0.1476602,30,45.0,0.3517756,10,0,0,0,0,0,0,0,0,0,0,0,0
2,2,31.0,0.144589,7,107.0,0.03770013,3,0,0,0,0,0,0,0,0,0,0,0,0
9,5,80.0,0.2567257,7,15.0,0.2692097,17,113.0,0.2572125,19,84.0,0.4432495,11,116.0,0.4983256,21,0,0,0
15,6,68.0,0.3290645,19,112.0,0.2904587,14,54.0,0.166842,18,7.0,0.1667756,13,94.0,0.4960632,22,112.0,0.4406202,19
9,4,49.0,0.01935787,19,40.0,0.4061247,15,79.0,0.3966754,5,66.0,0.2432318,16,0,0,0,0,0,0
5,1,34.0,0.2770021,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,82.0,0.4615189,5,96.0,0.2644012,8,110.0,0.3344733,30,51.0,0.05793168,22,0,0,0,0,0,0
8,3,53.0,0.3333826,5,36.0,0.2274603,25,53.0,0.02886565,11,0,0,0,0,0,0,0,0,0
14,5,58.0,0.4366915,2,29.0,0.3759186,23,30.0,0.2908243,4,109.0,0.2498479,20,40.0,0.01400293,13,0,0,0
2,3,107.0,0.4530888,4,27.0,0.08938564,4,50.0,0.05551232,4,0,0,0,0,0,0,0,0,0
7,5,52.0,0.2230686,7,74.0,0.3528321,5,37.0,0.1418888,30,51.0,0.09327169,10,24.0,0.1755565,13,0,0,0
18,4,69.0,0.3397057,9,78.0,0.04672201,25,8.0,0.4778174,18,83.0,0.1586272,25,0,0,0,0,0,0
3,2,43.0,0.3044087,4,58.0,0.1550682,10,0,0,0,0,0,0,0,0,0,0,0,0
7,3,110.0,0.09149189,7,14.0,0.3603346,6,111.0,0.4591829,22,0,0,0,0,0,0,0,0,0
9,4,45.0,0.5020469,22,97.0,0.4809727,10,41.0,0.04596056,2,96.0,0.2037285,20,0,0,0,0,0,0
3,5,78.0,0.4217052,23,94.0,0.4362663,23,11.0,0.2893108,7,87.0,0.2751832,19,117.0,0.05301233,8,0,0,0
8,4,60.0,0.2370602,12,75.0,0.3957322,21,104.0,0.4341143,15,102.0,0.2911384,21,0,0,0,0,0,0
2,2,52.0,0.1004804,21,67.0,0.3108809,12,0,0,0,0,0,0,0,0,0,0,0,0
4,3,38.0,0.1283036,10,56.0,0.1232386,29,6.0,0.3665244,2,0,0,0,0,0,0,0,0,0
20,5,36.0,0.04352935,22,75.0,0.2115084,11,68.0,0.2474426,28,45.0,0.3698532,23,115.0,0.1902035,17,0,0,0
5,5,7.0,0.2290022,9,62.0,0.239313,7,112.0,0.3876136,14,88.0,0.04528935,19,108.0,0.3632069,26,0,0,0
11,4,76.0,0.0281998,25,98.0,0.1594262,28,53.0,0.142328,10,49.0,0.2247414,10,0,0,0,0,0,0
8,5,85.0,0.07191087,7,61.0,0.03778817,16,68.0,0.2992287,9,115.0,0.4607792,28,70.0,0.1771562,15,0,0,0
26,5,61.0,0.461616,28,21.0,0.451479,30,106.0,0.03689982,25,71.0,0.2342554,22,65.0,0.4601819,19,0,0,0
17,5,107.0,0.1420175,28,96.0,0.1511915,11,39.0,0.1167039,15,56.0,0.1684068,20,37.0,0.5061695,17,0,0,0
20,6,8.0,0.2833483,7,59.0,0.2711288,29,87.0,0.2637675,4,92.0,0.3096762,6,5.0,0.04654785,18,105.0,0.2806839,3
0,1,62.0,0.02739699,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,43.0,0.3210506,6,56.0,0.3904668,29,68.0,0.4751559,16,47.0,0.08231522,12,79.0,0.3518471,28,0,0,0
2,1,35.0,0.3525461,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,69.0,0.4582957,11,81.0,0.1882904,26,21.0,0.360322,23,0,0,0,0,0,0,0,0,0
8,4,35.0,0.2622829,28,81.0,0.05625094,16,13.0,0.3282929,3,92.0,0.2274944,15,0,0,0,0,0,0
14,6,70.0,0.07069941,13,43.0,0.4778649,10,46.0,0.4053215,12,14.0,0.4200121,28,10.0,0.2375908,25,24.0,0.4935345,11
1,1,11.0,0.2914651,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,62.0,0.1158823,12,117.0,0.2088099,10,8.0,0.3222535,3,72.0,0.4161916,30,0,0,0,0,0,0
28,5,62.0,0.1977517,3,37.0,0.4833384,11,84.0,0.2714598,30,10.0,0.4469815,26,24.0,0.3198549,23,0,0,0
22,4,63.0,0.4675151,27,62.0,0.4358429,12,30.0,0.3318681,11,28.0,0.3127974,22,0,0,0,0,0,0
0,1,13.0,0.01007635,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,90.0,0.1055149,5,98.0,0.2859124,22,93.0,0.1843188,6,23.0,0.05864944,14,61.0,0.3608436,20,19.0,0.4015229,19
2,2,57.0,0.2801332,22,84.0,0.3581475,8,0,0,0,0,0,0,0,0,0,0,0,0
6,5,86.0,0.0877675,5,72.0,0.1803586,4,32.0,0.381904,6,67.0,0.03271468,11,65.0,0.2465502,4,0,0,0
7,4,15.0,0.2755235,17,7.0,0.4894009,5,94.0,0.4423552,11,37.0,0.05364604,6,0,0,0,0,0,0
10,4,118.0,0.3543967,19,28.0,0.3951848,9,110.0,0.1711158,27,92.0,0.2084608,1,0,0,0,0,0,0
19,6,11.0,0.2027159,13,91.0,0.264456,22,49.0,0.03449793,2,57.0,0.4854845,23,22.0,0.3906602,7,28.0,0.1808176,17
22,6,41.0,0.01375491,7,30.0,0.391427,18,37.0,0.4415134,12,59.0,0.3481257,27,92.0,0.20238,10,69.0,0.2951938,9
5,3,87.0,0.06476642,15,90.0,0.07176562,29,70.0,0.1038077,13,0,0,0,0,0,0,0,0,0
17,4,91.0,0.0531276,27,117.0,0.4477074,22,81.0,0.1397824,27,64.0,0.4875613,10,0,0,0,0,0,0
13,5,113.0,0.1688004,22,42.0,0.3953896,12,24.0,0.3267196,4,73.0,0.4850737,7,47.0,0.08700033,7,0,0,0
11,4,53.0,0.203376,17,113.0,0.3609464,17,116.0,0.3068332,14,66.0,0.1537978,21,0,0,0,0,0,0
3,2,110.0,0.1676972,5,110.0,0.1462242,28,0,0,0,0,0,0,0,0,0,0,0,0
9,3,24.0,0.3890635,28,106.0,0.1189884,15,93.0,0.09952195,15,0,0,0,0,0,0,0,0,0
18,6,51.0,0.3318136,13,64.0,0.4671336,21,19.0,0.32237,16,119.0,0.3504293,2,78.0,0.4962585,29,11.0,0.02940185,25
3,2,63.0,0.2972957,5,18.0,0.2836833,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1,52.0,0.4841803,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,57.0,0.1290893,3,111.0,0.177406,18,104.0,0.02953864,18,64.0,0.04444839,25,51.0,0.02672512,20,77.0,0.497408,3
16,6,70.0,0.08879878,10,78.0,0.4785281,23,84.0,0.1363561,18,50.0,0.4832807,8,7.0,0.1498338,30,54.0,0.2509262,12
14,4,119.0,0.4897362,26,16.0,0.2899123,10,19.0,0.403838,13,76.0,0.4853289,29,0,0,0,0,0,0
17,5,110.0,0.2819885,26,114.0,0.3162377,10,45.0,0.1525101,23,93.0,0.03000302,9,40.0,0.187962,24,0,0,0
11,3,101.0,0.2652269,9,33.0,0.02496345,22,20.0,0.2981599,16,0,0,0,0,0,0,0,0,0
15,3,92.0,0.2070478,24,110.0,0.4605241,30,41.0,0.2561885,27,0,0,0,0,0,0,0,0,0
5,2,106.0,0.1333141,22,64.0,0.3405657,28,0,0,0,0,0,0,0,0,0,0,0,0
8,3,38.0,0.4417249,22,115.0,0.1487235,17,116.0,0.1848803,19,0,0,0,0,0,0,0,0,0
17,6,34.0,0.4470121,11,34.0,0.05978061,21,72.0,0.07512309,29,100.0,0.04223724,9,63.0,0.1208328,2,15.0,0.2854158,26
16,3,118.0,0.1928069,18,74.0,0.4435017,27,22.0,0.3066445,25,0,0,0,0,0,0,0,0,0
9,6,87.0,0.09911413,6,20.0,0.3728094,25,112.0,0.1280177,29,82.0,0.2087044,18,26.0,0.1303418,29,7.0,0.4056638,4
13,5,76.0,0.1709932,23,63.0,0.09986497,10,38.0,0.3228488,11,36.0,0.01285894,11,88.0,0.384636,7,0,0,0
2,4,99.0,0.260384,13,104.0,0.2490889,3,80.0,0.01817079,3,81.0,0.05026539,11,0,0,0,0,0,0
9,5,47.0,0.1446553,7,23.0,0.3042544,29,50.0,0.1095861,10,21.0,0.3717818,2,52.0,0.2012505,10,0,0,0
2,1,52.0,0.323162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,115.0,0.3032006,7,67.0,0.1865895,20,79.0,0.03849949,26,0,0,0,0,0,0,0,0,0
2,1,25.0,0.06602187,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,105.0,0.2279144,9,91.0,0.4641436,14,16.0,0.4430845,2,0,0,0,0,0,0,0,0,0
0,1,51.0,0.3168533,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,91.0,0.285166,26,78.0,0.4230981,21,48.0,0.4528596,23,48.0,0.1659707,9,0,0,0,0,0,0
13,3,42.0,0.4006783,19,67.0,0.2730061,25,42.0,0.3111273,18,0,0,0,0,0,0,0,0,0
16,6,77.0,0.5037907,13,102.0,0.4046366,27,105.0,0.206064,11,103.0,0.3498363,25,79.0,0.09712251,21,107.0,0.06883432,12
4,3,118.0,0.3955584,22,96.0,0.2281552,4,102.0,0.3987347,28,0,0,0,0,0,0,0,0,0
23,6,101.0,0.3136247,13,31.0,0.3558259,29,61.0,0.2567466,12,31.0,0.4154257,14,68.0,0.2496291,21,69.0,0.0131271,27
32,6,94.0,0.1559864,26,30.0,0.3290764,14,35.0,0.02792538,25,48.0,0.3688697,16,58.0,0.2192294,14,59.0,0.3652946,29
4,2,19.0,0.1965772,23,115.0,0.2182718,4,0,0,0,0,0,0,0,0,0,0,0,0
12,6,32.0,0.1492749,8,118.0,0.1190368,17,25.0,0.4957065,2,107.0,0.09450759,13,84.0,0.5035889,25,61.0,0.201989,5
0,1,115.0,0.1312018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,24.0,0.01953764,11,60.0,0.4890137,20,0,0,0,0,0,0,0,0,0,0,0,0
14,5,61.0,0.4084092,27,78.0,0.133187,13,113.0,0.239645,13,76.0,0.3347839,24,118.0,0.2052988,12,0,0,0
10,6,19.0,0.2028295,20,57.0,0.3197153,9,93.0,0.08854504,10,117.0,0.393963,2,38.0,0.3443302,26,7.0,0.2326878,26
1,1,10.0,0.294894,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,23.0,0.2570784,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,66.0,0.4475895,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,29.0,0.2493355,23,68.0,0.3817849,15,112.0,0.2317723,16,48.0,0.2583677,15,102.0,0.3605534,13,26.0,0.3784741,17
1,1,106.0,0.3470284,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,45.0,0.1229605,18,84.0,0.3499369,17,77.0,0.1388781,16,81.0,0.4798692,6,72.0,0.4673374,20,0,0,0
26,5,21.0,0.3353308,13,112.0,0.4665137,28,40.0,0.5080807,13,51.0,0.4232157,25,20.0,0.479561,12,0,0,0
2,1,98.0,0.4549446,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,111.0,0.3117321,27,40.0,0.09571864,13,25.0,0.337105,12,19.0,0.3468492,17,10.0,0.44448,18,0,0,0
14,3,102.0,0.3795249,18,60.0,0.09236892,25,43.0,0.2001237,24,0,0,0,0,0,0,0,0,0
1,1,60.0,0.2893442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,71.0,0.3382249,28,12.0,0.4849634,28,86.0,0.06925912,22,66.0,0.2635758,19,29.0,0.1385337,10,42.0,0.4799606,17
20,5,116.0,0.03050549,13,108.0,0.3347035,13,115.0,0.05635126,28,15.0,0.3302228,21,96.0,0.3328815,16,0,0,0
9,2,74.0,0.3656158,16,25.0,0.2605263,25,0,0,0,0,0,0,0,0,0,0,0,0
7,3,96.0,0.2820259,13,91.0,0.09383179,26,93.0,0.3681059,28,0,0,0,0,0,0,0,0,0
16,4,112.0,0.5025489,18,72.0,0.1554321,29,7.0,0.05737801,16,66.0,0.279792,3,0,0,0,0,0,0
4,5,65.0,0.1479848,5,31.0,0.3657186,2,117.0,0.1997103,19,113.0,0.4032888,3,115.0,0.2868718,26,0,0,0
11,4,51.0,0.4019128,21,85.0,0.3371418,18,96.0,0.3404144,12,99.0,0.485142,5,0,0,0,0,0,0
1,2,42.0,0.4017839,4,64.0,0.4441829,12,0,0,0,0,0,0,0,0,0,0,0,0
12,5,96.0,0.03968687,30,15.0,0.2065802,4,100.0,0.02858324,7,89.0,0.3410141,4,18.0,0.2352946,30,0,0,0
1,2,89.0,0.2471683,18,71.0,0.4001695,21,0,0,0,0,0,0,0,0,0,0,0,0
0,1,73.0,0.1814242,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,80.0,0.2998964,26,110.0,0.2472783,1,7.0,0.178578,14,30.0,0.293983,7,10.0,0.3268149,3,0,0,0
5,4,95.0,0.1724017,2,93.0,0.2277253,16,91.0,0.2552777,23,83.0,0.4016265,13,0,0,0,0,0,0
14,3,63.0,0.2522526,29,71.0,0.3432403,14,34.0,0.3076381,15,0,0,0,0,0,0,0,0,0
12,3,7.0,0.3360787,6,107.0,0.01985319,26,18.0,0.2684778,20,0,0,0,0,0,0,0,0,0
13,4,103.0,0.2394084,22,53.0,0.4518178,15,64.0,0.4214758,2,20.0,0.3974655,2,0,0,0,0,0,0
13,3,115.0,0.2546558,17,89.0,0.09919895,8,32.0,0.5011443,28,0,0,0,0,0,0,0,0,0
7,3,7.0,0.1181894,12,9.0,0.04599346,8,79.0,0.3178388,15,0,0,0,0,0,0,0,0,0
1,1,88.0,0.4637433,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,107.0,0.1912669,1,101.0,0.07009943,15,88.0,0.4101438,16,16.0,0.3947382,24,78.0,0.08685525,20,64.0,0.09245224,3
8,6,80.0,0.1380391,3,96.0,0.1695093,25,71.0,0.201291,29,86.0,0.228486,17,61.0,0.09397782,9,7.0,0.2286054,7
16,5,64.0,0.1514902,29,21.0,0.3900045,6,114.0,0.2933032,20,44.0,0.3829989,22,92.0,0.3880867,3,0,0,0
16,6,119.0,0.3762884,25,86.0,0.1279173,6,85.0,0.3832378,25,97.0,0.4735663,2,120.0,0.2862448,1,40.0,0.4199429,8
2,2,10.0,0.324733,12,61.0,0.2287505,4,0,0,0,0,0,0,0,0,0,0,0,0
3,2,114.0,0.07187171,29,113.0,0.4207976,12,0,0,0,0,0,0,0,0,0,0,0,0
25,6,64.0,0.4432539,29,45.0,0.09633078,16,101.0,0.3422264,24,54.0,0.214961,24,15.0,0.07737137,2,33.0,0.3514782,17
14,4,55.0,0.4907622,12,78.0,0.1136368,3,11.0,0.3682856,21,67.0,0.3577932,18,0,0,0,0,0,0
11,6,113.0,0.2135151,19,107.0,0.3353347,12,64.0,0.3455702,21,6.0,0.4527864,10,79.0,0.08074035,23,80.0,0.2387916,28
14,4,34.0,0.08560152,3,11.0,0.3019752,6,84.0,0.02137722,25,18.0,0.08279194,12,0,0,0,0,0,0
16,4,98.0,0.1465155,22,54.0,0.240128,29,9.0,0.4351948,8,93.0,0.3637711,7,0,0,0,0,0,0
21,4,22.0,0.1168764,23,96.0,0.3965937,26,29.0,0.5043464,12,106.0,0.3601862,27,0,0,0,0,0,0
0,1,98.0,0.09155937,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,117.0,0.1161067,17,26.0,0.4258713,15,32.0,0.4441063,5,0,0,0,0,0,0,0,0,0
6,3,110.0,0.3279457,4,75.0,0.4175416,30,97.0,0.1146081,26,0,0,0,0,0,0,0,0,0
8,5,9.0,0.4118929,25,71.0,0.1208858,5,76.0,0.2321914,13,30.0,0.5046717,1,47.0,0.3019989,9,0,0,0
33,5,67.0,0.4575244,29,37.0,0.0617456,2,98.0,0.1374157,30,89.0,0.4212776,21,22.0,0.3625272,21,0,0,0
7,4,96.0,0.2946089,25,48.0,0.2430619,12,45.0,0.06868942,12,107.0,0.4489182,8,0,0,0,0,0,0
15,4,91.0,0.0231138,27,21.0,0.06112732,23,109.0,0.4444724,29,117.0,0.166341,17,0,0,0,0,0,0
0,1,100.0,0.2544334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,46.0,0.2124634,30,111.0,0.3994898,19,30.0,0.2677157,4,8.0,0.3679456,15,16.0,0.27934,17,105.0,0.07250871,13
3,2,17.0,0.3649395,16,68.0,0.07606281,8,0,0,0,0,0,0,0,0,0,0,0,0
1,2,36.0,0.02037586,10,9.0,0.2535271,6,0,0,0,0,0,0,0,0,0,0,0,0
17,6,100.0,0.1177915,23,74.0,0.3709607,10,16.0,0.1372787,28,87.0,0.4801013,1,50.0,0.248378,14,61.0,0.4189627,10
0,1,86.0,0.09763761,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,88.0,0.4422624,18,72.0,0.33111,29,70.0,0.2894219,1,113.0,0.03430839,22,0,0,0,0,0,0
3,2,74.0,0.07982327,12,55.0,0.08553405,27,0,0,0,0,0,0,0,0,0,0,0,0
17,6,103.0,0.2672696,5,65.0,0.4299356,5,58.0,0.4579909,18,72.0,0.212809,21,89.0,0.5057831,8,62.0,0.3209242,24
4,2,28.0,0.1876622,19,110.0,0.299598,18,0,0,0,0,0,0,0,0,0,0,0,0
32,6,106.0,0.4277901,20,53.0,0.256913,22,73.0,0.1027003,10,9.0,0.08827211,21,22.0,0.01937474,15,52.0,0.4008754,18
17,6,75.0,0.0157503,18,120.0,0.0532821,2,101.0,0.4124374,20,25.0,0.2589368,2,110.0,0.253945,9,80.0,0.4665411,23
0,1,79.0,0.1283138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,105.0,0.07116272,16,36.0,0.275364,18,11.0,0.1843159,18,96.0,0.3818428,17,9.0,0.4146481,8,0,0,0
7,4,72.0,0.1563974,18,112.0,0.1261834,5,103.0,0.02340294,18,117.0,0.1963874,11,0,0,0,0,0,0
13,5,108.0,0.1209932,21,24.0,0.4138327,1,23.0,0.1196085,21,105.0,0.3843137,26,73.0,0.4727706,20,0,0,0
17,6,7.0,0.3179953,20,27.0,0.46244,4,81.0,0.1122214,18,82.0,0.2412118,28,46.0,0.2802522,8,99.0,0.3595945,23
13,6,114.0,0.3147247,12,68.0,0.3379196,27,60.0,0.0625921,2,108.0,0.2968138,26,111.0,0.2812596,3,93.0,0.2763272,16
4,2,99.0,0.01859034,28,89.0,0.2010509,26,0,0,0,0,0,0,0,0,0,0,0,0
3,2,76.0,0.2858699,10,45.0,0.05003037,24,0,0,0,0,0,0,0,0,0,0,0,0
12,5,48.0,0.4434896,15,117.0,0.3953647,5,77.0,0.319122,8,75.0,0.5073836,26,27.0,0.1096309,19,0,0,0
12,6,53.0,0.1958943,15,63.0,0.1121175,17,109.0,0.1910549,15,62.0,0.1147525,11,86.0,0.2215628,22,6.0,0.1809403,4
15,6,112.0,0.3390192,25,25.0,0.198281,29,113.0,0.3757074,28,42.0,0.2395997,12,29.0,0.1856116,14,67.0,0.1865078,7
24,6,44.0,0.1539747,27,41.0,0.2439895,9,21.0,0.06398089,23,59.0,0.2733843,1,44.0,0.4782874,23,84.0,0.01809896,5
3,3,49.0,0.04829676,8,105.0,0.3672666,14,59.0,0.1573628,10,0,0,0,0,0,0,0,0,0
4,2,56.0,0.4760848,16,52.0,0.1201919,28,0,0,0,0,0,0,0,0,0,0,0,0
3,3,97.0,0.151124,11,93.0,0.1109927,26,93.0,0.1512322,11,0,0,0,0,0,0,0,0,0
10,6,86.0,0.3477093,3,118.0,0.3457369,11,74.0,0.08084382,11,23.0,0.3895624,1,114.0,0.09727551,14,28.0,0.2699944,20
15,5,26.0,0.3089436,19,25.0,0.3242096,9,10.0,0.4794916,13,101.0,0.2587429,25,18.0,0.4939617,25,0,0,0
27,6,26.0,0.1803464,22,51.0,0.4711062,21,84.0,0.3146692,12,79.0,0.1362937,26,58.0,0.4799696,26,71.0,0.09551342,23
15,6,61.0,0.365933,17,48.0,0.2504786,17,44.0,0.312337,2,42.0,0.1318548,27,111.0,0.3659973,2,77.0,0.3613849,12
10,4,34.0,0.4077213,11,81.0,0.2613692,13,113.0,0.4949892,14,80.0,0.4412236,20,0,0,0,0,0,0
21,5,103.0,0.2105359,15,36.0,0.1735695,26,46.0,0.06847073,26,110.0,0.4577913,22,73.0,0.4573029,9,0,0,0
8,3,84.0,0.4808279,4,64.0,0.4221088,21,112.0,0.3367305,29,0,0,0,0,0,0,0,0,0
6,2,15.0,0.3373351,17,88.0,0.08251287,20,0,0,0,0,0,0,0,0,0,0,0,0
16,4,100.0,0.3765487,19,109.0,0.4482173,22,10.0,0.3286864,23,108.0,0.2010574,25,0,0,0,0,0,0
13,3,7.0,0.1179295,20,52.0,0.4784403,26,7.0,0.04414649,19,0,0,0,0,0,0,0,0,0
7,1,28.0,0.3768488,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,31.0,0.02915097,20,16.0,0.3189693,15,55.0,0.2422856,21,74.0,0.04218961,13,0,0,0,0,0,0
4,2,37.0,0.4630965,23,115.0,0.3049515,17,0,0,0,0,0,0,0,0,0,0,0,0
9,5,30.0,0.3416207,27,91.0,0.1452405,10,85.0,0.4509584,20,74.0,0.4140443,3,5.0,0.237672,23,0,0,0
9,3,66.0,0.1739178,25,108.0,0.1720654,29,66.0,0.1674308,13,0,0,0,0,0,0,0,0,0
8,3,64.0,0.4654834,22,51.0,0.09526916,14,117.0,0.4623688,26,0,0,0,0,0,0,0,0,0
2,2,51.0,0.4278514,10,99.0,0.2855312,10,0,0,0,0,0,0,0,0,0,0,0,0
18,4,22.0,0.4669157,25,81.0,0.2239584,13,33.0,0.2561148,17,91.0,0.3317135,10,0,0,0,0,0,0
11,2,47.0,0.3766145,26,30.0,0.4006821,16,0,0,0,0,0,0,0,0,0,0,0,0
7,5,84.0,0.5038,5,46.0,0.1470958,24,74.0,0.3119607,18,87.0,0.08422346,9,85.0,0.1920632,4,0,0,0
12,4,100.0,0.2590183,10,73.0,0.4216403,3,84.0,0.05073543,12,10.0,0.3847883,16,0,0,0,0,0,0
8,5,69.0,0.02595014,26,10.0,0.1654151,20,6.0,0.3224324,13,27.0,0.1527354,25,26.0,0.2420711,3,0,0,0
8,4,25.0,0.1038243,12,118.0,0.02404011,3,23.0,0.06434204,20,114.0,0.4398972,21,0,0,0,0,0,0
6,2,10.0,0.1715748,3,12.0,0.4613946,29,0,0,0,0,0,0,0,0,0,0,0,0
13,3,76.0,0.2937554,22,45.0,0.06841947,6,26.0,0.1962778,28,0,0,0,0,0,0,0,0,0
19,6,107.0,0.3682655,8,55.0,0.2080216,16,13.0,0.4911404,28,66.0,0.01439233,22,92.0,0.1282431,6,71.0,0.287793,8
14,4,25.0,0.4008048,16,44.0,0.1625107,19,93.0,0.4635264,2,115.0,0.2441581,26,0,0,0,0,0,0
13,3,18.0,0.3840244,27,21.0,0.3774487,10,118.0,0.1852438,26,0,0,0,0,0,0,0,0,0
0,1,70.0,0.2002927,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,70.0,0.09750177,2,82.0,0.2251797,30,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24.0,0.3249826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,51.0,0.3315701,14,23.0,0.4198661,5,102.0,0.3585555,27,92.0,0.210761,24,0,0,0,0,0,0
14,3,10.0,0.2158428,9,27.0,0.4248174,15,8.0,0.02048571,29,0,0,0,0,0,0,0,0,0
2,1,90.0,0.5020276,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,107.0,0.03101338,7,52.0,0.06714739,16,0,0,0,0,0,0,0,0,0,0,0,0
33,6,66.0,0.0317675,2,114.0,0.2265867,15,57.0,0.1643136,16,57.0,0.09671576,22,47.0,0.4162162,22,18.0,0.5084398,26
15,5,75.0,0.2708238,22,105.0,0.03181781,9,63.0,0.2246392,8,38.0,0.5028583,23,116.0,0.4851075,19,0,0,0
4,2,41.0,0.271615,6,42.0,0.4872854,30,0,0,0,0,0,0,0,0,0,0,0,0
18,5,117.0,0.04211153,29,104.0,0.06583996,23,61.0,0.04785044,30,70.0,0.4536468,17,79.0,0.3675093,26,0,0,0
8,4,119.0,0.4797623,20,45.0,0.04463036,21,82.0,0.1687655,6,64.0,0.05069615,15,0,0,0,0,0,0
1,2,112.0,0.1847886,4,30.0,0.0193258,13,0,0,0,0,0,0,0,0,0,0,0,0
19,6,33.0,0.427963,24,94.0,0.1352938,26,48.0,0.03183521,6,80.0,0.4006108,17,36.0,0.2784918,5,103.0,0.2050577,12
8,5,99.0,0.06600453,7,25.0,0.2608053,19,35.0,0.4785516,2,100.0,0.1451301,1,62.0,0.4413078,27,0,0,0
5,2,7.0,0.2949173,22,92.0,0.315324,16,0,0,0,0,0,0,0,0,0,0,0,0
